text,target,pred
尽心尽力,"['jìn', 'NA', 'jìn', 'NA']","['jìn', 'NA', 'jìn', 'NA']"
年少无知,"['NA', 'shào', 'wú', 'NA']","['NA', 'shào', 'wú', 'NA']"
少男少女,"['shào', 'NA', 'shào', 'NA']","['shào', 'NA', 'shào', 'NA']"
海军少校,"['NA', 'NA', 'shǎo', 'xiào']","['NA', 'NA', 'shǎo', 'xiào']"
著称于世,"['zhù', 'chēng', 'NA', 'NA']","['zhù', 'chēng', 'NA', 'NA']"
<unk><unk>称奇,"['NA', 'NA', 'chēng', 'qí']","['NA', 'NA', 'chēng', 'qí']"
<unk><unk>称奇,"['NA', 'NA', 'chēng', 'qí']","['NA', 'NA', 'chēng', 'qí']"
亚伯氏症,"['NA', 'bó', 'shì', 'zhèng']","['NA', 'bó', 'shì', 'zhèng']"
高脂血症,"['NA', 'NA', 'xuè', 'zhèng']","['NA', 'NA', 'xuè', 'zhèng']"
好说歹说,"['hǎo', 'shuō', 'NA', 'shuō']","['hǎo', 'shuō', 'NA', 'shuō']"
没安好心,"['méi', 'NA', 'hǎo', 'NA']","['méi', 'NA', 'hǎo', 'NA']"
百年好合,"['NA', 'NA', 'hǎo', 'hé']","['NA', 'NA', 'hǎo', 'hé']"
时好时坏,"['NA', 'hǎo', 'NA', 'huài']","['NA', 'hǎo', 'NA', 'huài']"
恰到好处,"['NA', 'NA', 'hǎo', 'chù']","['NA', 'NA', 'hǎo', 'chù']"
完好无缺,"['NA', 'hǎo', 'wú', 'NA']","['NA', 'hǎo', 'wú', 'NA']"
完好无损,"['NA', 'hǎo', 'wú', 'NA']","['NA', 'hǎo', 'wú', 'NA']"
好自为之,"['hǎo', 'NA', 'wéi', 'NA']","['hǎo', 'NA', 'wéi', 'NA']"
门可罗雀,"['NA', 'kě', 'luó', 'què']","['NA', 'kě', 'luó', 'què']"
指日可待,"['zhǐ', 'NA', 'kě', 'dài']","['zhǐ', 'NA', 'kě', 'dài']"
马可波罗,"['NA', 'kě', 'NA', 'luó']","['NA', 'kě', 'NA', 'luó']"
适可而止,"['shì', 'kě', 'NA', 'NA']","['shì', 'kě', 'NA', 'NA']"
莫可名状,"['mò', 'kě', 'NA', 'NA']","['mò', 'kě', 'NA', 'NA']"
臭不可闻,"['chòu', 'NA', 'kě', 'NA']","['chòu', 'NA', 'kě', 'NA']"
由此可见,"['NA', 'NA', 'kě', 'jiàn']","['NA', 'NA', 'kě', 'jiàn']"
极有可能,"['NA', 'yǒu', 'kě', 'NA']","['NA', 'yǒu', 'kě', 'NA']"
未置可否,"['NA', 'NA', 'kě', 'fǒu']","['NA', 'NA', 'kě', 'fǒu']"
有利可图,"['yǒu', 'NA', 'kě', 'NA']","['yǒu', 'NA', 'kě', 'NA']"
无<unk>可击,"['wú', 'NA', 'kě', 'NA']","['wú', 'NA', 'kě', 'NA']"
无可非议,"['wú', 'kě', 'NA', 'NA']","['wú', 'kě', 'NA', 'NA']"
无可置疑,"['wú', 'kě', 'NA', 'NA']","['wú', 'kě', 'NA', 'NA']"
无可救药,"['wú', 'kě', 'NA', 'NA']","['wú', 'kě', 'NA', 'NA']"
无可挽回,"['wú', 'kě', 'NA', 'NA']","['wú', 'kě', 'NA', 'NA']"
无可奉告,"['wú', 'kě', 'NA', 'NA']","['wú', 'kě', 'NA', 'NA']"
无可奈何,"['wú', 'kě', 'NA', 'NA']","['wú', 'kě', 'NA', 'NA']"
无可厚非,"['wú', 'kě', 'NA', 'NA']","['wú', 'kě', 'NA', 'NA']"
无可匹敌,"['wú', 'kě', 'NA', 'NA']","['wú', 'kě', 'NA', 'NA']"
无事可做,"['wú', 'NA', 'kě', 'NA']","['wú', 'NA', 'kě', 'NA']"
情有可原,"['NA', 'yǒu', 'kě', 'NA']","['NA', 'yǒu', 'kě', 'NA']"
急不可待,"['NA', 'NA', 'kě', 'dài']","['NA', 'NA', 'kě', 'dài']"
忍无可忍,"['NA', 'wú', 'kě', 'NA']","['NA', 'wú', 'kě', 'NA']"
弃约背盟,"['NA', 'yuē', 'bèi', 'méng']","['NA', 'yuē', 'bèi', 'méng']"
隐隐约约,"['NA', 'NA', 'yuē', 'yuē']","['NA', 'NA', 'yuē', 'yuē']"
词约指明,"['NA', 'yuē', 'zhǐ', 'NA']","['NA', 'yuē', 'zhǐ', 'NA']"
约翰斯顿,"['yuē', 'NA', 'NA', 'dùn']","['yuē', 'NA', 'NA', 'dùn']"
约翰保罗,"['yuē', 'NA', 'NA', 'luó']","['yuē', 'NA', 'NA', 'luó']"
约略估计,"['yuē', 'NA', 'gū', 'NA']","['yuē', 'NA', 'gū', 'NA']"
苏格拉底,"['NA', 'gé', 'lā', 'dǐ']","['NA', 'gé', 'lā', 'dǐ']"
格罗宁根,"['gé', 'luó', 'níng', 'NA']","['gé', 'luó', 'níng', 'NA']"
马格德堡,"['NA', 'gé', 'NA', 'bǎo']","['NA', 'gé', 'NA', 'bǎo']"
隆格尔县,"['lóng', 'gé', 'NA', 'NA']","['lóng', 'gé', 'NA', 'NA']"
阿格尼迪,"['ā', 'gé', 'NA', 'NA']","['ā', 'gé', 'NA', 'NA']"
道格拉斯,"['NA', 'gé', 'lā', 'NA']","['NA', 'gé', 'lā', 'NA']"
贝尔格勒,"['NA', 'NA', 'gé', 'lè']","['NA', 'NA', 'gé', 'lè']"
葛瑞格尔,"['gě', 'NA', 'gé', 'NA']","['gě', 'NA', 'gé', 'NA']"
萨格勒布,"['NA', 'gé', 'lè', 'NA']","['NA', 'gé', 'lè', 'NA']"
隐约其辞,"['NA', 'yuē', 'qí', 'NA']","['NA', 'yuē', 'qí', 'NA']"
言过其实,"['NA', 'guò', 'qí', 'NA']","['NA', 'guò', 'qí', 'NA']"
莫明其妙,"['mò', 'NA', 'qí', 'NA']","['mò', 'NA', 'qí', 'NA']"
莫名其妙,"['mò', 'NA', 'qí', 'NA']","['mò', 'NA', 'qí', 'NA']"
风华正茂,"['NA', 'huá', 'zhèng', 'NA']","['NA', 'huá', 'zhèng', 'NA']"
邪不敌正,"['xié', 'NA', 'NA', 'zhèng']","['xié', 'NA', 'NA', 'zhèng']"
社会正义,"['NA', 'huì', 'zhèng', 'NA']","['NA', 'huì', 'zhèng', 'NA']"
矫正透镜,"['jiǎo', 'zhèng', 'NA', 'NA']","['jiǎo', 'zhèng', 'NA', 'NA']"
正确处理,"['zhèng', 'NA', 'chǔ', 'NA']","['zhèng', 'NA', 'chǔ', 'NA']"
赫拉特省,"['NA', 'lā', 'NA', 'shěng']","['NA', 'lā', 'NA', 'shěng']"
润肠通便,"['NA', 'NA', 'tōng', 'biàn']","['NA', 'NA', 'tōng', 'biàn']"
家常便饭,"['jiā', 'NA', 'biàn', 'NA']","['jiā', 'NA', 'biàn', 'NA']"
因利乘便,"['NA', 'NA', 'chéng', 'biàn']","['NA', 'NA', 'chéng', 'biàn']"
便衣警察,"['biàn', 'yī', 'NA', 'NA']","['biàn', 'yī', 'NA', 'NA']"
谁人乐队,"['shéi', 'NA', 'yuè', 'NA']","['shéi', 'NA', 'yuè', 'NA']"
背景音乐,"['bèi', 'NA', 'NA', 'yuè']","['bèi', 'NA', 'NA', 'yuè']"
礼崩乐坏,"['NA', 'NA', 'yuè', 'huài']","['NA', 'NA', 'yuè', 'huài']"
爱乐乐团,"['NA', 'yuè', 'yuè', 'NA']","['NA', 'yuè', 'yuè', 'NA']"
流行音乐,"['NA', 'xíng', 'NA', 'yuè']","['NA', 'xíng', 'NA', 'yuè']"
民间音乐,"['NA', 'jiān', 'NA', 'yuè']","['NA', 'jiān', 'NA', 'yuè']"
打击乐器,"['dǎ', 'NA', 'yuè', 'NA']","['dǎ', 'NA', 'yuè', 'NA']"
弹拨乐器,"['tán', 'NA', 'yuè', 'NA']","['tán', 'NA', 'yuè', 'NA']"
印度音乐,"['NA', 'dù', 'NA', 'yuè']","['NA', 'dù', 'NA', 'yuè']"
先王之乐,"['NA', 'wáng', 'NA', 'yuè']","['NA', 'wáng', 'NA', 'yuè']"
恣意行乐,"['NA', 'NA', 'xíng', 'lè']","['NA', 'NA', 'xíng', 'lè']"
快快乐乐,"['NA', 'NA', 'lè', 'lè']","['NA', 'NA', 'lè', 'lè']"
其乐融融,"['qí', 'lè', 'NA', 'NA']","['qí', 'lè', 'NA', 'NA']"
娱乐场所,"['NA', 'lè', 'chǎng', 'NA']","['NA', 'lè', 'chǎng', 'NA']"
骨痛热症,"['gǔ', 'NA', 'NA', 'zhèng']","['gǔ', 'NA', 'NA', 'zhèng']"
脱骨成佛,"['NA', 'gǔ', 'NA', 'fó']","['NA', 'gǔ', 'NA', 'fó']"
粘皮带骨,"['nián', 'NA', 'NA', 'gǔ']","['nián', 'NA', 'NA', 'gǔ']"
陆陆续续,"['lù', 'lù', 'NA', 'NA']","['lù', 'lù', 'NA', 'NA']"
陆基导弹,"['lù', 'NA', 'NA', 'dàn']","['lù', 'NA', 'NA', 'dàn']"
频率调制,"['NA', 'lǜ', 'tiáo', 'NA']","['NA', 'lǜ', 'tiáo', 'NA']"
调研人员,"['tiáo', 'yán', 'NA', 'yuán']","['tiáo', 'yán', 'NA', 'yuán']"
横竖劲儿,"['héng', 'NA', 'jìn', 'NA']","['héng', 'NA', 'jìn', 'NA']"
环极涡旋,"['NA', 'NA', 'wō', 'xuán']","['NA', 'NA', 'wō', 'xuán']"
金属外壳,"['NA', 'shǔ', 'NA', 'ké']","['NA', 'shǔ', 'NA', 'ké']"
贾第虫属,"['jiǎ', 'NA', 'NA', 'shǔ']","['jiǎ', 'NA', 'NA', 'shǔ']"
衰之以属,"['shuāi', 'NA', 'NA', 'shǔ']","['shuāi', 'NA', 'NA', 'shǔ']"
洋场恶少,"['NA', 'chǎng', 'è', 'shào']","['NA', 'chǎng', 'è', 'shào']"
购物广场,"['NA', 'NA', 'guǎng', 'chǎng']","['NA', 'NA', 'guǎng', 'chǎng']"
虹桥机场,"['hóng', 'NA', 'NA', 'chǎng']","['hóng', 'NA', 'NA', 'chǎng']"
苏格兰场,"['NA', 'gé', 'NA', 'chǎng']","['NA', 'gé', 'NA', 'chǎng']"
球场会馆,"['NA', 'chǎng', 'huì', 'NA']","['NA', 'chǎng', 'huì', 'NA']"
现场采访,"['NA', 'chǎng', 'cǎi', 'NA']","['NA', 'chǎng', 'cǎi', 'NA']"
现场会议,"['NA', 'chǎng', 'huì', 'NA']","['NA', 'chǎng', 'huì', 'NA']"
热量单位,"['NA', 'liàng', 'dān', 'NA']","['NA', 'liàng', 'dān', 'NA']"
模块单元,"['mó', 'NA', 'dān', 'NA']","['mó', 'NA', 'dān', 'NA']"
有限单元,"['yǒu', 'NA', 'dān', 'NA']","['yǒu', 'NA', 'dān', 'NA']"
所属单位,"['NA', 'shǔ', 'dān', 'NA']","['NA', 'shǔ', 'dān', 'NA']"
形单影只,"['NA', 'dān', 'NA', 'zhī']","['NA', 'dān', 'NA', 'zhī']"
工作单位,"['NA', 'zuò', 'dān', 'NA']","['NA', 'zuò', 'dān', 'NA']"
单边主义,"['dān', 'biān', 'NA', 'NA']","['dān', 'biān', 'NA', 'NA']"
单眼相机,"['dān', 'NA', 'xiàng', 'NA']","['dān', 'NA', 'xiàng', 'NA']"
计划生育,"['NA', 'huà', 'NA', 'yù']","['NA', 'huà', 'NA', 'yù']"
规划人员,"['NA', 'huà', 'NA', 'yuán']","['NA', 'huà', 'NA', 'yuán']"
比手划脚,"['NA', 'NA', 'huà', 'jiǎo']","['NA', 'NA', 'huà', 'jiǎo']"
整齐划一,"['NA', 'qí', 'huà', 'NA']","['NA', 'qí', 'huà', 'NA']"
无任感激,"['wú', 'rèn', 'NA', 'NA']","['wú', 'rèn', 'NA', 'NA']"
委任统治,"['wěi', 'rèn', 'NA', 'NA']","['wěi', 'rèn', 'NA', 'NA']"
力不胜任,"['NA', 'NA', 'shèng', 'rèn']","['NA', 'NA', 'shèng', 'rèn']"
任重道远,"['rèn', 'zhòng', 'NA', 'NA']","['rèn', 'zhòng', 'NA', 'NA']"
任其自然,"['rèn', 'qí', 'NA', 'NA']","['rèn', 'qí', 'NA', 'NA']"
任劳任怨,"['rèn', 'NA', 'rèn', 'NA']","['rèn', 'NA', 'rèn', 'NA']"
屡见不鲜,"['NA', 'jiàn', 'NA', 'xiān']","['NA', 'jiàn', 'NA', 'xiān']"
阿弥陀佛,"['ē', 'NA', 'NA', 'fó']","['ē', 'NA', 'NA', 'fó']"
阿斯伯格,"['ā', 'NA', 'bó', 'gé']","['ā', 'NA', 'bó', 'gé']"
阿拉塔斯,"['ā', 'lā', 'tǎ', 'NA']","['ā', 'lā', 'tǎ', 'NA']"
阿拉善盟,"['ā', 'lā', 'NA', 'méng']","['ā', 'lā', 'NA', 'méng']"
阿拉伯糖,"['ā', 'lā', 'bó', 'NA']","['ā', 'lā', 'bó', 'NA']"
阿拉伯海,"['ā', 'lā', 'bó', 'NA']","['ā', 'lā', 'bó', 'NA']"
阿拉伯文,"['ā', 'lā', 'bó', 'NA']","['ā', 'lā', 'bó', 'NA']"
阿拉伯人,"['ā', 'lā', 'bó', 'NA']","['ā', 'lā', 'bó', 'NA']"
阿布哈兹,"['ā', 'NA', 'hā', 'zī']","['ā', 'NA', 'hā', 'zī']"
阿尔伯塔,"['ā', 'NA', 'bó', 'tǎ']","['ā', 'NA', 'bó', 'tǎ']"
阿姆哈拉,"['ā', 'NA', 'hā', 'lā']","['ā', 'NA', 'hā', 'lā']"
荷尼阿拉,"['hé', 'NA', 'ā', 'lā']","['hé', 'NA', 'ā', 'lā']"
郑重其事,"['NA', 'zhòng', 'qí', 'NA']","['NA', 'zhòng', 'qí', 'NA']"
重修旧好,"['chóng', 'NA', 'NA', 'hǎo']","['chóng', 'NA', 'NA', 'hǎo']"
起重葫芦,"['NA', 'chóng', 'NA', 'lu']","['NA', 'chóng', 'NA', 'lu']"
卷土重来,"['juǎn', 'NA', 'chóng', 'NA']","['juǎn', 'NA', 'chóng', 'NA']"
久别重逢,"['NA', 'bié', 'chóng', 'NA']","['NA', 'bié', 'chóng', 'NA']"
首都机场,"['NA', 'dū', 'NA', 'chǎng']","['NA', 'dū', 'NA', 'chǎng']"
首都剧场,"['NA', 'dū', 'NA', 'chǎng']","['NA', 'dū', 'NA', 'chǎng']"
胜任能力,"['shèng', 'rèn', 'NA', 'NA']","['shèng', 'rèn', 'NA', 'NA']"
稳操胜券,"['NA', 'NA', 'shèng', 'quàn']","['NA', 'NA', 'shèng', 'quàn']"
旅游胜地,"['NA', 'NA', 'shèng', 'dì']","['NA', 'NA', 'shèng', 'dì']"
旗开得胜,"['NA', 'NA', 'dé', 'shèng']","['NA', 'NA', 'dé', 'shèng']"
战无不胜,"['NA', 'wú', 'NA', 'shèng']","['NA', 'wú', 'NA', 'shèng']"
赛车女郎,"['NA', 'chē', 'NA', 'láng']","['NA', 'chē', 'NA', 'láng']"
赛车场赛,"['NA', 'chē', 'chǎng', 'NA']","['NA', 'chē', 'chǎng', 'NA']"
货运卡车,"['NA', 'NA', 'kǎ', 'chē']","['NA', 'NA', 'kǎ', 'chē']"
豪华轿车,"['NA', 'huá', 'NA', 'chē']","['NA', 'huá', 'NA', 'chē']"
直通火车,"['NA', 'tōng', 'NA', 'chē']","['NA', 'tōng', 'NA', 'chē']"
汽车戏院,"['NA', 'chē', 'xì', 'NA']","['NA', 'chē', 'xì', 'NA']"
有轨电车,"['yǒu', 'NA', 'NA', 'chē']","['yǒu', 'NA', 'NA', 'chē']"
乌兹别克,"['wū', 'zī', 'bié', 'NA']","['wū', 'zī', 'bié', 'NA']"
乌克丽丽,"['wū', 'NA', 'lì', 'lì']","['wū', 'NA', 'lì', 'lì']"
类乌齐县,"['NA', 'wū', 'qí', 'NA']","['NA', 'wū', 'qí', 'NA']"
乌鸟私情,"['wū', 'niǎo', 'NA', 'NA']","['wū', 'niǎo', 'NA', 'NA']"
乌鲁木齐,"['wū', 'NA', 'NA', 'qí']","['wū', 'NA', 'NA', 'qí']"
鸟尽弓藏,"['niǎo', 'jìn', 'NA', 'cáng']","['niǎo', 'jìn', 'NA', 'cáng']"
藏龙卧虎,"['cáng', 'NA', 'NA', 'hǔ']","['cáng', 'NA', 'NA', 'hǔ']"
藏身之处,"['cáng', 'NA', 'NA', 'chù']","['cáng', 'NA', 'NA', 'chù']"
藏器待时,"['cáng', 'NA', 'dài', 'NA']","['cáng', 'NA', 'dài', 'NA']"
绵里藏针,"['NA', 'lǐ', 'cáng', 'NA']","['NA', 'lǐ', 'cáng', 'NA']"
各色各样,"['gè', 'sè', 'gè', 'NA']","['gè', 'sè', 'gè', 'NA']"
黑色金属,"['NA', 'sè', 'NA', 'shǔ']","['NA', 'sè', 'NA', 'shǔ']"
黄色炸药,"['NA', 'sè', 'zhà', 'NA']","['NA', 'sè', 'zhà', 'NA']"
蓝色妖姬,"['lán', 'sè', 'NA', 'NA']","['lán', 'sè', 'NA', 'NA']"
色色迷迷,"['sè', 'sè', 'NA', 'NA']","['sè', 'sè', 'NA', 'NA']"
色情小说,"['sè', 'NA', 'NA', 'shuō']","['sè', 'NA', 'NA', 'shuō']"
紫罗兰色,"['NA', 'luó', 'NA', 'sè']","['NA', 'luó', 'NA', 'sè']"
秀色可餐,"['NA', 'sè', 'kě', 'NA']","['NA', 'sè', 'kě', 'NA']"
压压脚儿,"['yā', '<unk>', 'jiǎo', 'NA']","['yā', 'yā', 'jiǎo', 'NA']"
鸟脚亚目,"['niǎo', 'jiǎo', 'NA', 'NA']","['niǎo', 'jiǎo', 'NA', 'NA']"
鸟脚下目,"['niǎo', 'jiǎo', 'NA', 'NA']","['niǎo', 'jiǎo', 'NA', 'NA']"
矮脚罗伞,"['NA', 'jiǎo', 'luó', 'NA']","['NA', 'jiǎo', 'luó', 'NA']"
甩手顿脚,"['NA', 'NA', 'dùn', 'jiǎo']","['NA', 'NA', 'dùn', 'jiǎo']"
鸟枪换炮,"['niǎo', 'NA', 'NA', 'pào']","['niǎo', 'NA', 'NA', 'pào']"
西番雅书,"['NA', 'fān', 'yǎ', 'NA']","['NA', 'fān', 'yǎ', 'NA']"
猫鼠游戏,"['māo', 'NA', 'NA', 'xì']","['māo', 'NA', 'NA', 'xì']"
阿旺曲<unk>,"['ā', 'NA', 'qǔ', 'NA']","['ā', 'NA', 'qǔ', 'NA']"
曲麻莱县,"['qǔ', 'má', 'NA', 'NA']","['qǔ', 'má', 'NA', 'NA']"
黄曲霉菌,"['NA', 'qū', 'NA', 'jūn']","['NA', 'qū', 'NA', 'jūn']"
阿旺曲培,"['ā', 'NA', 'qū', 'NA']","['ā', 'NA', 'qū', 'NA']"
衰变曲线,"['shuāi', 'NA', 'qū', 'NA']","['shuāi', 'NA', 'qū', 'NA']"
螺旋曲面,"['NA', 'xuán', 'qū', 'NA']","['NA', 'xuán', 'qū', 'NA']"
食色性也,"['shí', 'sè', 'NA', 'NA']","['shí', 'sè', 'NA', 'NA']"
辍食吐哺,"['NA', 'shí', 'tǔ', 'NA']","['NA', 'shí', 'tǔ', 'NA']"
自食其果,"['NA', 'shí', 'qí', 'NA']","['NA', 'shí', 'qí', 'NA']"
自食其力,"['NA', 'shí', 'qí', 'NA']","['NA', 'shí', 'qí', 'NA']"
<unk>食壶浆,"['NA', 'shí', 'NA', 'jiāng']","['NA', 'shí', 'NA', 'jiāng']"
终身监禁,"['NA', 'NA', 'jiān', 'jìn']","['NA', 'NA', 'jiān', 'jìn']"
计划经济,"['NA', 'huà', 'jīng', 'jì']","['NA', 'huà', 'jīng', 'jì']"
经济衰退,"['jīng', 'jì', 'shuāi', 'NA']","['jīng', 'jì', 'shuāi', 'NA']"
经济繁荣,"['jīng', 'jì', 'fán', 'NA']","['jīng', 'jì', 'fán', 'NA']"
经济改革,"['jīng', 'jì', 'NA', 'gé']","['jīng', 'jì', 'NA', 'gé']"
微观经济,"['NA', 'guān', 'jīng', 'jì']","['NA', 'guān', 'jīng', 'jì']"
宏观经济,"['NA', 'guān', 'jīng', 'jì']","['NA', 'guān', 'jīng', 'jì']"
自然经济,"['NA', 'NA', 'jīng', 'jì']","['NA', 'NA', 'jīng', 'jì']"
罗缕纪存,"['luó', 'NA', 'jì', 'NA']","['luó', 'NA', 'jì', 'NA']"
钻井平台,"['zuān', 'NA', 'NA', 'tái']","['zuān', 'NA', 'NA', 'tái']"
舞台音乐,"['NA', 'tái', 'NA', 'yuè']","['NA', 'tái', 'NA', 'yuè']"
广播电台,"['guǎng', 'NA', 'NA', 'tái']","['guǎng', 'NA', 'NA', 'tái']"
恶叉白赖,"['è', 'chā', 'NA', 'NA']","['è', 'chā', 'NA', 'NA']"
三叉神经,"['NA', 'chā', 'NA', 'jīng']","['NA', 'chā', 'NA', 'jīng']"
黄石港区,"['NA', 'shí', 'NA', 'qū']","['NA', 'shí', 'NA', 'qū']"
置信区间,"['NA', 'NA', 'qū', 'jiān']","['NA', 'NA', 'qū', 'jiān']"
石炭井区,"['shí', 'NA', 'NA', 'qū']","['shí', 'NA', 'NA', 'qū']"
石景山区,"['shí', 'NA', 'NA', 'qū']","['shí', 'NA', 'NA', 'qū']"
石嘴山区,"['shí', 'NA', 'NA', 'qū']","['shí', 'NA', 'NA', 'qū']"
益阳地区,"['NA', 'NA', 'dì', 'qū']","['NA', 'NA', 'dì', 'qū']"
白城地区,"['NA', 'NA', 'dì', 'qū']","['NA', 'NA', 'dì', 'qū']"
玉溪地区,"['NA', 'NA', 'dì', 'qū']","['NA', 'NA', 'dì', 'qū']"
玉林地区,"['NA', 'NA', 'dì', 'qū']","['NA', 'NA', 'dì', 'qū']"
热带地区,"['NA', 'NA', 'dì', 'qū']","['NA', 'NA', 'dì', 'qū']"
滨州地区,"['NA', 'NA', 'dì', 'qū']","['NA', 'NA', 'dì', 'qū']"
湛江地区,"['NA', 'NA', 'dì', 'qū']","['NA', 'NA', 'dì', 'qū']"
湘潭地区,"['NA', 'NA', 'dì', 'qū']","['NA', 'NA', 'dì', 'qū']"
港澳地区,"['NA', 'NA', 'dì', 'qū']","['NA', 'NA', 'dì', 'qū']"
温江地区,"['NA', 'NA', 'dì', 'qū']","['NA', 'NA', 'dì', 'qū']"
淮阴地区,"['NA', 'NA', 'dì', 'qū']","['NA', 'NA', 'dì', 'qū']"
淮海地区,"['NA', 'NA', 'dì', 'qū']","['NA', 'NA', 'dì', 'qū']"
涪陵地区,"['NA', 'NA', 'dì', 'qū']","['NA', 'NA', 'dì', 'qū']"
涟源地区,"['NA', 'NA', 'dì', 'qū']","['NA', 'NA', 'dì', 'qū']"
海拉尔区,"['NA', 'lā', 'NA', 'qū']","['NA', 'lā', 'NA', 'qū']"
海东地区,"['NA', 'NA', 'dì', 'qū']","['NA', 'NA', 'dì', 'qū']"
洛阳地区,"['NA', 'NA', 'dì', 'qū']","['NA', 'NA', 'dì', 'qū']"
泰安地区,"['NA', 'NA', 'dì', 'qū']","['NA', 'NA', 'dì', 'qū']"
河池地区,"['NA', 'NA', 'dì', 'qū']","['NA', 'NA', 'dì', 'qū']"
空军司令,"['kōng', 'NA', 'NA', 'lìng']","['kōng', 'NA', 'NA', 'lìng']"
指令名字,"['zhǐ', 'lìng', 'NA', 'NA']","['zhǐ', 'lìng', 'NA', 'NA']"
碍难从命,"['NA', 'nán', 'cóng', 'NA']","['NA', 'nán', 'cóng', 'NA']"
弃恶从善,"['NA', 'è', 'cóng', 'NA']","['NA', 'è', 'cóng', 'NA']"
喜从天降,"['NA', 'cóng', 'NA', 'jiàng']","['NA', 'cóng', 'NA', 'jiàng']"
唯命是从,"['wéi', 'NA', 'NA', 'cóng']","['wéi', 'NA', 'NA', 'cóng']"
经济有效,"['jīng', 'jì', 'yǒu', 'NA']","['jīng', 'jì', 'yǒu', 'NA']"
离奇有趣,"['NA', 'qí', 'yǒu', 'qù']","['NA', 'qí', 'yǒu', 'qù']"
有手有脚,"['yǒu', 'NA', 'yǒu', 'jiǎo']","['yǒu', 'NA', 'yǒu', 'jiǎo']"
有声有色,"['yǒu', 'NA', 'yǒu', 'sè']","['yǒu', 'NA', 'yǒu', 'sè']"
饶有风趣,"['NA', 'yǒu', 'NA', 'qù']","['NA', 'yǒu', 'NA', 'qù']"
面有菜色,"['NA', 'yǒu', 'NA', 'sè']","['NA', 'yǒu', 'NA', 'sè']"
负有责任,"['NA', 'yǒu', 'NA', 'rèn']","['NA', 'yǒu', 'NA', 'rèn']"
虚有其表,"['NA', 'yǒu', 'qí', 'NA']","['NA', 'yǒu', 'qí', 'NA']"
各有所爱,"['gè', 'yǒu', 'NA', 'NA']","['gè', 'yǒu', 'NA', 'NA']"
各有所爱,"['gè', 'yǒu', 'NA', 'NA']","['gè', 'yǒu', 'NA', 'NA']"
若有所失,"['ruò', 'yǒu', 'NA', 'NA']","['ruò', 'yǒu', 'NA', 'NA']"
若有所亡,"['ruò', 'yǒu', 'NA', 'NA']","['ruò', 'yǒu', 'NA', 'NA']"
脑子有泡,"['NA', 'NA', 'yǒu', 'pào']","['NA', 'NA', 'yǒu', 'pào']"
确有其事,"['NA', 'yǒu', 'qí', 'NA']","['NA', 'yǒu', 'qí', 'NA']"
真有你的,"['NA', 'yǒu', 'NA', 'de']","['NA', 'yǒu', 'NA', 'de']"
留有余地,"['NA', 'yǒu', 'NA', 'dì']","['NA', 'yǒu', 'NA', 'dì']"
物各有主,"['NA', 'gè', 'yǒu', 'NA']","['NA', 'gè', 'yǒu', 'NA']"
谈虎色变,"['NA', 'hǔ', 'sè', 'NA']","['NA', 'hǔ', 'sè', 'NA']"
虾虎鱼科,"['xiā', 'hǔ', 'NA', 'NA']","['xiā', 'hǔ', 'NA', 'NA']"
虎背熊腰,"['hǔ', 'bèi', 'NA', 'NA']","['hǔ', 'bèi', 'NA', 'NA']"
虎尾春冰,"['hǔ', 'wěi', 'NA', 'NA']","['hǔ', 'wěi', 'NA', 'NA']"
阿拉尔市,"['ā', 'lā', 'NA', 'shì']","['ā', 'lā', 'NA', 'shì']"
阿尔山市,"['ā', 'NA', 'NA', 'shì']","['ā', 'NA', 'NA', 'shì']"
门庭若市,"['NA', 'NA', 'ruò', 'shì']","['NA', 'NA', 'ruò', 'shì']"
金融市场,"['NA', 'NA', 'shì', 'chǎng']","['NA', 'NA', 'shì', 'chǎng']"
跳蚤市场,"['NA', 'NA', 'shì', 'chǎng']","['NA', 'NA', 'shì', 'chǎng']"
超级市场,"['NA', 'NA', 'shì', 'chǎng']","['NA', 'NA', 'shì', 'chǎng']"
资本市场,"['NA', 'NA', 'shì', 'chǎng']","['NA', 'NA', 'shì', 'chǎng']"
货币市场,"['NA', 'NA', 'shì', 'chǎng']","['NA', 'NA', 'shì', 'chǎng']"
自由市场,"['NA', 'NA', 'shì', 'chǎng']","['NA', 'NA', 'shì', 'chǎng']"
股票市场,"['NA', 'NA', 'shì', 'chǎng']","['NA', 'NA', 'shì', 'chǎng']"
石河子市,"['shí', 'NA', 'NA', 'shì']","['shí', 'NA', 'NA', 'shì']"
石嘴山市,"['shí', 'NA', 'NA', 'shì']","['shí', 'NA', 'NA', 'shì']"
目标市场,"['NA', 'NA', 'shì', 'chǎng']","['NA', 'NA', 'shì', 'chǎng']"
独揽市场,"['NA', 'NA', 'shì', 'chǎng']","['NA', 'NA', 'shì', 'chǎng']"
牙克石市,"['NA', 'NA', 'shí', 'shì']","['NA', 'NA', 'shí', 'shì']"
联合国大会,"['NA', 'hé', 'NA', 'dà', 'huì']","['NA', 'hé', 'NA', 'dà', 'huì']"
反社会行为,"['NA', 'NA', 'huì', 'xíng', 'wéi']","['NA', 'NA', 'huì', 'xíng', 'wéi']"
亚太经合会,"['NA', 'NA', 'jīng', 'hé', 'huì']","['NA', 'NA', 'jīng', 'hé', 'huì']"
